prov_id,location_id,muni_name,party_acronym_original,party_acronym,political_party_slug,political_party_long_name,color,color_hex,seats_available,party_seats,rank,color_string,show
01,01058,Legutio,PSE-EE (PSOE),PSE-EE-PSOE,pse-ee-psoe,PARTIDO SOCIALISTA VASCO EUSKAL SOZIALISTAK-PSOE,psoe,#e70000,9,1,3,bildu_pnv_psoe,FALSE
38,38002,Agulo,ASG,ASG,asg,AGRUPACIÓN SOCIALISTA GOMERA,asg,#8e2531,9,8,1,asg_psoe,TRUE
01,01059,Vitoria-Gasteiz,EAJ-PNV,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,pnv,#007E42,27,7,1,bildu_pnv_podemos_pp_psoe,FALSE
01,01059,Vitoria-Gasteiz,PSE-EE (PSOE),PSE-EE-PSOE,pse-ee-psoe,PARTIDO SOCIALISTA VASCO EUSKAL SOZIALISTAK-PSOE,psoe,#e70000,27,6,2,bildu_pnv_podemos_pp_psoe,FALSE
01,01059,Vitoria-Gasteiz,EH Bildu,EH BILDU,eh-bildu,EUSKAL HERRIA BILDU,bildu,#A4D700,27,6,3,bildu_pnv_podemos_pp_psoe,FALSE
01,01059,Vitoria-Gasteiz,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,27,5,4,bildu_pnv_podemos_pp_psoe,FALSE
01,01059,Vitoria-Gasteiz,"PODEMOS, EZKER ANITZA-IU, EQUO BERDEAK",PODEMOS-IU-EQUO,podemos-iu-equo,UNIDAS PODEMOS-IZQUIERDA UNIDA-EQUO,podemos,#7E0C6D,27,3,5,bildu_pnv_podemos_pp_psoe,FALSE
38,38002,Agulo,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,1,2,asg_psoe,TRUE
01,01060,Yécora/Iekora,EAJ-PNV,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,pnv,#007E42,7,6,1,pnv_pp,FALSE
01,01060,Yécora/Iekora,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,1,2,pnv_pp,FALSE
31,31009,Aibar/Oibar,AGEIZIA,AGEIZIA,ageizi-aibar-ageizia,AGRUPACIÓN ELECTORAL DE IZQUIERDA INDEPENDIENTE DE AIBAR-AGEIZIA,ag-1,#7437ff,7,7,1,ag-1,TRUE
01,01061,Zalduondo,EH Bildu,EH BILDU,eh-bildu,EUSKAL HERRIA BILDU,bildu,#A4D700,5,5,1,bildu,FALSE
08,08014,Aiguafreda,JUNTS,JUNTS,junts,JUNTS PER AIGUAFREDA,junts,#e64f80,11,6,1,cup_erc_junts,TRUE
08,08014,Aiguafreda,ERC -AM,ERC-AM,erc-am,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,erc,#f36e22,11,4,2,cup_erc_junts,TRUE
08,08014,Aiguafreda,CUP-AMUNT,CUP-AMUNT,cup-amunt,CANDIDATURA D'UNITAT POPULAR-ALTERNATIVA MUNICIPALISTA,cup,#F5F200,11,1,3,cup_erc_junts,TRUE
43,43001,Aiguamúrcia,JxCAT - JUNTS,JUNTS,junts,JUNTS PER CATALUNYA,junts,#e64f80,7,3,1,am_ind-c_junts,TRUE
43,43001,Aiguamúrcia,TSA-AM,TSA-AM,tsa-am,TOTS SOM AIGUAMURCIA-ACORD MUNICIPAL,am,#4EB933,7,2,2,am_ind-c_junts,TRUE
43,43001,Aiguamúrcia,IMA-ECG,IND,ind,INDEPENDENTS PEL MUNICIPI D'AIGUAMURCIA,ind-c,#ba9500,7,2,3,am_ind-c_junts,TRUE
17,17002,Aiguaviva,PIA,PIND,pind,PARTIT INDEPENDENT D’AIGUAVIVA,ag-1,#7437ff,7,3,1,ag-1_erc_junts,TRUE
17,17002,Aiguaviva,ERC? AM,ERC-AM,erc-am,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,erc,#f36e22,7,2,2,ag-1_erc_junts,TRUE
17,17002,Aiguaviva,JxCAT-JUNTS,JUNTS,junts,JUNTS PER CATALUNYA-AIGUAVIVA,junts,#e64f80,7,2,3,ag-1_erc_junts,TRUE
01,01901,Iruña Oka/Iruña de Oca,PSE-EE (PSOE),PSE-EE-PSOE,pse-ee-psoe,PARTIDO SOCIALISTA VASCO EUSKAL SOZIALISTAK-PSOE,psoe,#e70000,11,4,1,bildu_pnv_podemos_pp_psoe,FALSE
01,01901,Iruña Oka/Iruña de Oca,EAJ-PNV,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,pnv,#007E42,11,3,2,bildu_pnv_podemos_pp_psoe,FALSE
01,01901,Iruña Oka/Iruña de Oca,EH Bildu,EH BILDU,eh-bildu,EUSKAL HERRIA BILDU,bildu,#A4D700,11,2,3,bildu_pnv_podemos_pp_psoe,FALSE
01,01901,Iruña Oka/Iruña de Oca,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,11,1,4,bildu_pnv_podemos_pp_psoe,FALSE
01,01901,Iruña Oka/Iruña de Oca,"PODEMOS, EZKER ANITZA-IU, EQUO BERDEAK",PODEMOS-IU-EQUO,podemos-iu-equo,UNIDAS PODEMOS-IZQUIERDA UNIDA-EQUO,podemos,#7E0C6D,11,1,5,bildu_pnv_podemos_pp_psoe,FALSE
50,50006,Ainzón,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,4,1,otro-3_pp_psoe,TRUE
01,01902,Lantarón,EAJ-PNV,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,pnv,#007E42,7,4,1,bildu_pnv_pp,FALSE
01,01902,Lantarón,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,2,2,bildu_pnv_pp,FALSE
01,01902,Lantarón,EH Bildu,EH BILDU,eh-bildu,EUSKAL HERRIA BILDU,bildu,#A4D700,7,1,3,bildu_pnv_pp,FALSE
50,50006,Ainzón,A V,A V,NA,NA,otro-3,#6c9a89,9,4,2,otro-3_pp_psoe,TRUE
02,02001,Abengibre,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,4,1,pp_psoe,FALSE
02,02001,Abengibre,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,3,2,pp_psoe,FALSE
50,50006,Ainzón,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,1,3,otro-3_pp_psoe,TRUE
02,02002,Alatoz,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,4,1,pp_psoe,FALSE
02,02002,Alatoz,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,3,2,pp_psoe,FALSE
22,22006,Aisa,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,5,1,otro-4_par_psoe,TRUE
02,02003,Albacete,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,27,9,1,cs_podemos_pp_psoe_vox,FALSE
02,02003,Albacete,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,27,9,2,cs_podemos_pp_psoe_vox,FALSE
02,02003,Albacete,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,27,5,3,cs_podemos_pp_psoe_vox,FALSE
02,02003,Albacete,Podemos-IU-Equo-MAC,PODEMOS-IU-EQUO-MAC,podemos-iu-equo-mac,UNIDAS PODEMOS-IZQUIERDA UNIDA-EQUO-MAC,podemos,#7E0C6D,27,3,4,cs_podemos_pp_psoe_vox,FALSE
02,02003,Albacete,VOX,VOX,vox,VOX,vox,#36C725,27,1,5,cs_podemos_pp_psoe_vox,FALSE
22,22006,Aisa,PAR,PAR,par,PARTIDO ARAGONES,par,#ed7714,7,1,2,otro-4_par_psoe,TRUE
02,02004,Albatana,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,4,1,pp_psoe,FALSE
02,02004,Albatana,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,3,2,pp_psoe,FALSE
22,22006,Aisa,AEVA,AEVA,NA,NA,otro-2,#6C7D9A,7,1,3,otro-4_par_psoe,TRUE
02,02005,Alborea,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,4,1,pp_psoe,FALSE
02,02005,Alborea,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,3,2,pp_psoe,FALSE
28,28002,Ajalvir,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,11,4,1,cs_otro-1_pp_psoe,TRUE
02,02006,Alcadozo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,5,1,pp_psoe,FALSE
02,02006,Alcadozo,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,2,2,pp_psoe,FALSE
28,28002,Ajalvir,AIA,AIA,NA,NA,otro-2,#6C7D9A,11,3,2,cs_otro-1_pp_psoe,TRUE
02,02007,Alcalá del Júcar,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,8,1,pp_psoe,FALSE
02,02007,Alcalá del Júcar,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,1,2,pp_psoe,FALSE
28,28002,Ajalvir,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,11,3,3,cs_otro-1_pp_psoe,TRUE
02,02008,Alcaraz,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,6,1,pp_psoe,FALSE
02,02008,Alcaraz,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,3,2,pp_psoe,FALSE
28,28002,Ajalvir,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,11,1,4,cs_otro-1_pp_psoe,TRUE
02,02009,Almansa,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,21,10,1,cs_iu_pp_psoe,FALSE
02,02009,Almansa,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,21,8,2,cs_iu_pp_psoe,FALSE
02,02009,Almansa,I.U.,IU,iu,IZQUIERDA UNIDA,iu,#00973D,21,2,3,cs_iu_pp_psoe,FALSE
02,02009,Almansa,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,21,1,4,cs_iu_pp_psoe,FALSE
44,44006,Alacón,AEA,AEA,NA,NA,otro-4,#9a6c7d,7,5,1,otro-4_psoe,TRUE
02,02010,Alpera,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,11,6,1,pp_psoe,FALSE
02,02010,Alpera,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,11,5,2,pp_psoe,FALSE
44,44006,Alacón,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,2,2,otro-4_psoe,TRUE
02,02011,Ayna,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,5,1,pp_psoe,FALSE
02,02011,Ayna,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,2,2,pp_psoe,FALSE
50,50008,Alagón,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,13,6,1,otro-1_otro-4_psoe,TRUE
02,02012,Balazote,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,11,7,1,pp_psoe,FALSE
02,02012,Balazote,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,11,4,2,pp_psoe,FALSE
50,50008,Alagón,APUESTA POR ALAGON,APUESTA POR ALAGON,NA,NA,otro-1,#6C949A,13,5,2,otro-1_otro-4_psoe,TRUE
02,02013,Balsa de Ves,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,4,1,pp_psoe,FALSE
02,02013,Balsa de Ves,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,1,2,pp_psoe,FALSE
50,50008,Alagón,AeC,AeC,NA,NA,otro-4,#9a6c7d,13,2,3,otro-1_otro-4_psoe,TRUE
02,02014,"Ballestero, El",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,3,1,iu_pp_psoe,FALSE
02,02014,"Ballestero, El",P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,2,2,iu_pp_psoe,FALSE
02,02014,"Ballestero, El",I.U.,IU,iu,IZQUIERDA UNIDA,iu,#00973D,7,2,3,iu_pp_psoe,FALSE
10,10903,Alagón del Río,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,3,1,cs_otro-5_psoe,TRUE
02,02015,Barrax,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,5,1,pp_psoe,FALSE
02,02015,Barrax,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,4,2,pp_psoe,FALSE
10,10903,Alagón del Río,Estremeñus,ESTREMEÑUS,estremeñus,ESTREMEÑUS,extremeñus,#A4D700,7,3,2,cs_otro-5_psoe,TRUE
02,02016,Bienservida,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,4,1,pp_psoe,FALSE
02,02016,Bienservida,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,3,2,pp_psoe,FALSE
10,10903,Alagón del Río,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,7,1,3,cs_otro-5_psoe,TRUE
02,02017,Bogarra,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,3,1,cs_pp_psoe,FALSE
02,02017,Bogarra,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,2,2,cs_pp_psoe,FALSE
02,02017,Bogarra,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,7,2,3,cs_pp_psoe,FALSE
07,07002,Alaior,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,13,7,1,otro-3_pp,TRUE
02,02018,Bonete,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,5,1,pp_psoe,FALSE
02,02018,Bonete,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,4,2,pp_psoe,FALSE
07,07002,Alaior,JxL,JxL,NA,NA,otro-3,#6c9a89,13,6,2,otro-3_pp,TRUE
02,02019,"Bonillo, El",P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,11,8,1,pp_psoe,FALSE
02,02019,"Bonillo, El",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,11,3,2,pp_psoe,FALSE
21,21001,Alájar,PSOE-A,PSOE-A,psoe-a,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,psoe,#e70000,7,3,1,adelante_otro-2_psoe,TRUE
02,02020,Carcelén,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,4,1,pp_psoe,FALSE
02,02020,Carcelén,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,3,2,pp_psoe,FALSE
21,21001,Alájar,GIA,GIA,NA,NA,otro-2,#6C7D9A,7,3,2,adelante_otro-2_psoe,TRUE
02,02021,Casas de Juan Núñez,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,6,1,pp_psoe,FALSE
02,02021,Casas de Juan Núñez,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,3,2,pp_psoe,FALSE
21,21001,Alájar,ADELANTE,ADELANTE,adelante,ADELANTE ANDALUCÍA,adelante,#1FBF83,7,1,3,adelante_otro-2_psoe,TRUE
38,38003,Alajeró,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,11,6,1,asg_psoe,TRUE
38,38003,Alajeró,ASG,ASG,asg,AGRUPACIÓN SOCIALISTA GOMERA,asg,#8e2531,11,5,2,asg_psoe,TRUE
28,28004,"Álamo, El",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,13,5,1,cs_otro-2_podemos_pp_psoe_vox,TRUE
28,28004,"Álamo, El",P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,13,4,2,cs_otro-2_podemos_pp_psoe_vox,TRUE
02,02023,Casas de Ves,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,4,1,pp_psoe,FALSE
02,02023,Casas de Ves,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,3,2,pp_psoe,FALSE
28,28004,"Álamo, El",Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,13,1,3,cs_otro-2_podemos_pp_psoe_vox,TRUE
02,02024,Casas-Ibáñez,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,11,4,1,cs_iu_pp_psoe,FALSE
02,02024,Casas-Ibáñez,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,11,4,2,cs_iu_pp_psoe,FALSE
02,02024,Casas-Ibáñez,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,11,2,3,cs_iu_pp_psoe,FALSE
02,02024,Casas-Ibáñez,IU,IU,iu,IZQUIERDA UNIDA,iu,#00973D,11,1,4,cs_iu_pp_psoe,FALSE
28,28004,"Álamo, El",VOX,VOX,vox,VOX,vox,#36C725,13,1,4,cs_otro-2_podemos_pp_psoe_vox,TRUE
28,28004,"Álamo, El",PODEMOS,PODEMOS,podemos,UNIDAS PODEMOS,podemos,#7E0C6D,13,1,5,cs_otro-2_podemos_pp_psoe_vox,TRUE
28,28004,"Álamo, El",ACALA,ACALA,acala,ALTERNATIVA CIUDADANA ALAMEÑA,otro-5,#6c9a72,13,1,6,cs_otro-2_podemos_pp_psoe_vox,TRUE
41,41002,Alanís,P.A.,PA,NA,NA,otro-4,#9a6c7d,9,4,1,and-x-si_otro-4_pp_psoe,TRUE
41,41002,Alanís,AxSI,AxSI,and-x-si,ANDALUCIA POR SI,and-x-si,#A4D700,9,3,2,and-x-si_otro-4_pp_psoe,TRUE
41,41002,Alanís,PSOE-A,PSOE-A,psoe-a,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,psoe,#e70000,9,1,3,and-x-si_otro-4_pp_psoe,TRUE
41,41002,Alanís,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,1,4,and-x-si_otro-4_pp_psoe,TRUE
02,02026,Cenizate,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,5,1,podemos_pp_psoe,FALSE
02,02026,Cenizate,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,3,2,podemos_pp_psoe,FALSE
02,02026,Cenizate,Podemos-IU,PODEMOS-IU,podemos-iu,UNIDAS PODEMOS-IZQUIERDA UNIDA,podemos,#7E0C6D,9,1,3,podemos_pp_psoe,FALSE
07,07001,Alaró,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,13,8,1,mes-apib_pp_psoe,TRUE
02,02027,Corral-Rubio,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,5,1,pp_psoe,FALSE
02,02027,Corral-Rubio,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,2,2,pp_psoe,FALSE
07,07001,Alaró,PSIB- PSOE,PSIB-PSOE,psib-psoe,PARTIT SOCIALISTA ILLES BALEARS-PSOE,psoe,#e70000,13,3,2,mes-apib_pp_psoe,TRUE
02,02028,Cotillas,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,5,1,psoe,FALSE
07,07001,Alaró,MÉS-APIB,MÉS-APIB,mes-apib,MÉS PER MALLORCA-APIB,mes-apib,#C3CB27,13,2,3,mes-apib_pp_psoe,TRUE
02,02029,Chinchilla de Monte-Aragón,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,11,4,1,cs_podemos_pp_psoe,FALSE
02,02029,Chinchilla de Monte-Aragón,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,11,3,2,cs_podemos_pp_psoe,FALSE
02,02029,Chinchilla de Monte-Aragón,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,11,2,3,cs_podemos_pp_psoe,FALSE
02,02029,Chinchilla de Monte-Aragón,IU-PODEMOS,IU-PODEMOS,iu-podemos,IZQUIERDA UNIDA-UNIDAS PODEMOS,podemos,#7E0C6D,11,2,4,cs_podemos_pp_psoe,FALSE
25,25005,Alàs i Cerc,JxCAT-JUNTS,JUNTS,junts,JUNTS PER ALÀS I CERC,junts,#e64f80,7,6,1,cp_junts,TRUE
02,02030,Elche de la Sierra,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,11,9,1,pp_psoe,FALSE
02,02030,Elche de la Sierra,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,11,2,2,pp_psoe,FALSE
25,25005,Alàs i Cerc,CxAC-CP,COMP-CP,comp-cp,COMPROMÍS X ALÀS I CERC-CANDIDATURA DE PROGRÉS,cp,#D20000,7,1,2,cp_junts,TRUE
02,02031,Férez,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,4,1,pp_psoe,FALSE
02,02031,Férez,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,3,2,pp_psoe,FALSE
25,25006,"Albagés, L'",ACTIVEM,ACTIVEM,activem,ACTIVEM L'ALBAGÉS,otro-4,#9a6c7d,7,3,1,am_cp_junts_otro-4,TRUE
02,02032,Fuensanta,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,4,1,iu_pp_psoe,FALSE
02,02032,Fuensanta,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,2,2,iu_pp_psoe,FALSE
02,02032,Fuensanta,I.U.,IU,iu,IZQUIERDA UNIDA,iu,#00973D,7,1,3,iu_pp_psoe,FALSE
25,25006,"Albagés, L'",MRA - AM,MRA-AM,mra-am,MOVIMENT REPUBLICÀ DE L'ALBAGÉS-ACORD MUNICIPAL,am,#4EB933,7,2,2,am_cp_junts_otro-4,TRUE
02,02033,Fuente-Álamo,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,11,6,1,pp_psoe,FALSE
02,02033,Fuente-Álamo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,11,5,2,pp_psoe,FALSE
25,25006,"Albagés, L'",CxA - CP,COMP-CP,comp-cp,COMPROMÍS X L'ALBAGÉS-CANDIDATURA DE PROGRÉS,cp,#D20000,7,1,3,am_cp_junts_otro-4,TRUE
02,02034,Fuentealbilla,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,5,1,pp_psoe,FALSE
02,02034,Fuentealbilla,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,4,2,pp_psoe,FALSE
25,25006,"Albagés, L'",JxCAT - JUNTS,JUNTS,junts,JUNTS PER L'ALBAGÉS,junts,#e64f80,7,1,4,am_cp_junts_otro-4,TRUE
02,02035,"Gineta, La",P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,11,6,1,pp_psoe,FALSE
02,02035,"Gineta, La",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,11,5,2,pp_psoe,FALSE
46,46007,Albal,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,17,8,1,compromis_cs_otro-4_podemos_pp_psoe,TRUE
02,02036,Golosalvo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
02,02036,Golosalvo,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
46,46007,Albal,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,17,4,2,compromis_cs_otro-4_podemos_pp_psoe,TRUE
46,46007,Albal,AVANT,AVANT,avant,RENOVACIO POLITICA-AVANT,otro-4,#9a6c7d,17,2,3,compromis_cs_otro-4_podemos_pp_psoe,TRUE
46,46007,Albal,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,17,1,4,compromis_cs_otro-4_podemos_pp_psoe,TRUE
46,46007,Albal,COMPROMÍS MUNICIPAL,COMPROMÍS,compromis,COMPROMÍS,compromis,#ed7714,17,1,5,compromis_cs_otro-4_podemos_pp_psoe,TRUE
46,46007,Albal,PODEM - EUPV,PODEM-EUPV,podem-eupv,UNIDES PODEM-ESQUERRA UNIDA,podemos,#7E0C6D,17,1,6,compromis_cs_otro-4_podemos_pp_psoe,TRUE
46,46010,Albalat dels Tarongers,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,4,1,ag-1_compromis_cs_pp_psoe,TRUE
46,46010,Albalat dels Tarongers,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,2,2,ag-1_compromis_cs_pp_psoe,TRUE
02,02038,"Herrera, La",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,4,1,pp_psoe,FALSE
02,02038,"Herrera, La",P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,3,2,pp_psoe,FALSE
46,46010,Albalat dels Tarongers,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,9,1,3,ag-1_compromis_cs_pp_psoe,TRUE
02,02039,Higueruela,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,5,1,pp_psoe,FALSE
02,02039,Higueruela,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,4,2,pp_psoe,FALSE
46,46010,Albalat dels Tarongers,COMPROMÍS MUNICIPAL,COMPROMÍS,compromis,COMPROMÍS,compromis,#ed7714,9,1,4,ag-1_compromis_cs_pp_psoe,TRUE
02,02040,Hoya-Gonzalo,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,4,1,pp_psoe,FALSE
02,02040,Hoya-Gonzalo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,3,2,pp_psoe,FALSE
